timestamp,room,voltage,current,power,energy_kwh,bill_taka,carbon_gco2
2025-11-23 12:48:00,FUB-1002,230.69,0.67,154.56,0.002576,0.0258,0.0006
2025-11-23 12:49:00,FUB-1002,217.38,1.39,302.16,0.005036,0.0504,0.001173
2025-11-23 12:50:00,FUB-1002,234.5,3.07,719.92,0.011999,0.12,0.002796
2025-11-23 12:51:00,FUB-1002,232.02,2.57,596.29,0.009938,0.0994,0.002316
2025-11-23 12:52:00,FUB-1002,219.2,1.98,434.02,0.007234,0.0723,0.001686
2025-11-23 12:53:00,FUB-1002,218.69,4.7,1027.84,0.017131,0.1713,0.003992
2025-11-23 12:54:00,FUB-1002,229.2,3.17,726.56,0.012109,0.1211,0.002821
2025-11-23 12:55:00,FUB-1002,225.17,0.71,159.87,0.002664,0.0266,0.000621
2025-11-23 12:56:00,FUB-1002,216.98,4.16,902.64,0.015044,0.1504,0.003505
2025-11-23 12:57:00,FUB-1002,221.9,3.22,714.52,0.011909,0.1191,0.002775
2025-11-23 12:58:00,FUB-1002,227.41,3.42,777.74,0.012962,0.1296,0.00302
2025-11-23 12:59:00,FUB-1002,226.87,1.95,442.4,0.007373,0.0737,0.001718
2025-11-23 13:00:00,FUB-1002,216.61,2.93,634.67,0.010578,0.1058,0.002465
2025-11-23 13:01:00,FUB-1002,237.06,0.75,177.8,0.002963,0.0296,0.00069
2025-11-23 13:02:00,FUB-1002,218.87,3.17,693.82,0.011564,0.1156,0.002694
2025-11-23 13:03:00,FUB-1002,219.06,1.67,365.83,0.006097,0.061,0.001421
2025-11-23 13:04:00,FUB-1002,235.47,3.4,800.6,0.013343,0.1334,0.003109
2025-11-23 13:05:00,FUB-1002,217.1,3.75,814.12,0.013569,0.1357,0.003162
2025-11-23 13:06:00,FUB-1002,232.04,4.07,944.4,0.01574,0.1574,0.003667
2025-11-23 13:07:00,FUB-1002,217.34,0.44,95.63,0.001594,0.0159,0.000371
2025-11-23 13:08:00,FUB-1002,237.26,1.85,438.93,0.007316,0.0732,0.001705
2025-11-23 13:09:00,FUB-1002,232.25,4.11,954.55,0.015909,0.1591,0.003707
2025-11-23 13:10:00,FUB-1002,229.01,1.86,425.96,0.007099,0.071,0.001654
2025-11-23 13:11:00,FUB-1002,227.69,1.21,275.5,0.004592,0.0459,0.00107
2025-11-23 13:12:00,FUB-1002,217.71,4.5,979.7,0.016328,0.1633,0.003804
2025-11-23 13:13:00,FUB-1002,216.89,3.28,711.4,0.011857,0.1186,0.002763
2025-11-23 13:14:00,FUB-1002,221.46,0.88,194.88,0.003248,0.0325,0.000757
2025-11-23 13:15:00,FUB-1002,230.8,1.4,323.12,0.005385,0.0538,0.001255
2025-11-23 13:16:00,FUB-1002,220.4,2.99,659.0,0.010983,0.1098,0.002559
2025-11-23 13:17:00,FUB-1002,233.92,3.08,720.47,0.012008,0.1201,0.002798
2025-11-23 13:18:00,FUB-1002,235.44,2.18,513.26,0.008554,0.0855,0.001993
2025-11-23 13:19:00,FUB-1002,215.13,2.27,488.35,0.008139,0.0814,0.001896
2025-11-23 13:20:00,FUB-1002,239.29,3.81,911.69,0.015195,0.152,0.00354
2025-11-23 13:21:00,FUB-1002,235.1,0.81,190.43,0.003174,0.0317,0.00074
2025-11-23 13:22:00,FUB-1002,222.12,0.89,197.69,0.003295,0.033,0.000768
2025-11-23 13:23:00,FUB-1002,237.1,1.07,253.7,0.004228,0.0423,0.000985
2025-11-23 13:24:00,FUB-1002,238.11,2.26,538.13,0.008969,0.0897,0.00209
2025-11-23 13:25:00,FUB-1002,222.72,2.3,512.26,0.008538,0.0854,0.001989
2025-11-23 13:26:00,FUB-1002,218.06,4.54,989.99,0.0165,0.165,0.003845
2025-11-23 13:27:00,FUB-1002,218.26,2.76,602.4,0.01004,0.1004,0.002339
2025-11-23 13:28:00,FUB-1002,226.24,4.06,918.53,0.015309,0.1531,0.003567
2025-11-23 13:29:00,FUB-1002,226.35,3.92,887.29,0.014788,0.1479,0.003446
2025-11-23 13:30:00,FUB-1002,220.68,3.22,710.59,0.011843,0.1184,0.002759
2025-11-23 13:31:00,FUB-1002,237.11,3.65,865.45,0.014424,0.1442,0.003361
2025-11-23 13:32:00,FUB-1002,223.91,0.25,55.98,0.000933,0.0093,0.000217
2025-11-23 13:33:00,FUB-1002,216.39,0.21,45.44,0.000757,0.0076,0.000176
2025-11-23 13:34:00,FUB-1002,228.08,1.12,255.45,0.004258,0.0426,0.000992
2025-11-23 13:35:00,FUB-1002,215.29,3.5,753.52,0.012559,0.1256,0.002926
2025-11-23 13:36:00,FUB-1002,224.09,4.42,990.48,0.016508,0.1651,0.003846
2025-11-23 13:37:00,FUB-1002,238.82,0.41,97.92,0.001632,0.0163,0.00038
2025-11-23 13:38:00,FUB-1002,226.46,1.26,285.34,0.004756,0.0476,0.001108
2025-11-23 13:39:00,FUB-1002,232.32,1.68,390.3,0.006505,0.065,0.001516
2025-11-23 13:40:00,FUB-1002,234.97,3.62,850.59,0.014177,0.1418,0.003303
2025-11-23 13:41:00,FUB-1002,228.82,1.82,416.45,0.006941,0.0694,0.001617
2025-11-23 13:42:00,FUB-1002,222.75,0.99,220.52,0.003675,0.0368,0.000856
2025-11-23 13:43:00,FUB-1002,222.28,4.52,1004.71,0.016745,0.1674,0.003902
2025-11-23 13:44:00,FUB-1002,232.44,4.94,1148.25,0.019138,0.1914,0.004459
2025-11-23 13:45:00,FUB-1002,225.99,4.57,1032.77,0.017213,0.1721,0.004011
2025-11-23 13:46:00,FUB-1002,216.81,3.86,836.89,0.013948,0.1395,0.00325
2025-11-23 13:47:00,FUB-1002,219.45,2.88,632.02,0.010534,0.1053,0.002454
2025-11-23 13:48:00,FUB-1002,232.52,3.9,906.83,0.015114,0.1511,0.003522
2025-11-23 13:49:00,FUB-1002,220.42,0.64,141.07,0.002351,0.0235,0.000548
2025-11-23 13:50:00,FUB-1002,237.55,1.06,251.8,0.004197,0.042,0.000978
2025-11-23 13:51:00,FUB-1002,223.9,0.15,33.58,0.00056,0.0056,0.00013
2025-11-23 13:52:00,FUB-1002,228.95,3.07,702.88,0.011715,0.1172,0.00273
2025-11-23 13:53:00,FUB-1002,236.16,4.55,1074.53,0.017909,0.1791,0.004173
2025-11-23 13:54:00,FUB-1002,226.85,1.45,328.93,0.005482,0.0548,0.001277
2025-11-23 13:55:00,FUB-1002,215.89,0.4,86.36,0.001439,0.0144,0.000335
2025-11-23 13:56:00,FUB-1002,225.31,1.55,349.23,0.005821,0.0582,0.001356
2025-11-23 13:57:00,FUB-1002,232.08,1.97,457.2,0.00762,0.0762,0.001775
2025-11-23 13:58:00,FUB-1002,219.67,1.55,340.49,0.005675,0.0568,0.001322
2025-11-23 13:59:00,FUB-1002,217.93,4.28,932.74,0.015546,0.1555,0.003622
2025-11-23 14:00:00,FUB-1002,230.74,4.43,1022.18,0.017036,0.1704,0.003969
2025-11-23 14:01:00,FUB-1002,221.99,1.86,412.9,0.006882,0.0688,0.001604
2025-11-23 14:02:00,FUB-1002,230.51,3.92,903.6,0.01506,0.1506,0.003509
2025-11-23 14:03:00,FUB-1002,234.31,1.0,234.31,0.003905,0.039,0.00091
2025-11-23 14:04:00,FUB-1002,215.18,1.1,236.7,0.003945,0.0394,0.000919
2025-11-23 14:05:00,FUB-1002,235.13,2.85,670.12,0.011169,0.1117,0.002602
2025-11-23 14:06:00,FUB-1002,219.68,1.65,362.47,0.006041,0.0604,0.001408
2025-11-23 14:07:00,FUB-1002,234.34,3.62,848.31,0.014138,0.1414,0.003294
2025-11-23 14:08:00,FUB-1002,234.79,4.86,1141.08,0.019018,0.1902,0.004431
2025-11-23 14:09:00,FUB-1002,230.1,3.35,770.84,0.012847,0.1285,0.002993
2025-11-23 14:10:00,FUB-1002,232.42,3.0,697.26,0.011621,0.1162,0.002708
2025-11-23 14:11:00,FUB-1002,232.24,1.41,327.46,0.005458,0.0546,0.001272
2025-11-23 14:12:00,FUB-1002,233.68,1.0,233.68,0.003895,0.039,0.000908
2025-11-23 14:13:00,FUB-1002,235.14,4.68,1100.46,0.018341,0.1834,0.004273
2025-11-23 14:14:00,FUB-1002,234.43,0.89,208.64,0.003477,0.0348,0.00081
2025-11-23 14:15:00,FUB-1002,231.8,3.22,746.4,0.01244,0.1244,0.002899
2025-11-23 14:16:00,FUB-1002,221.99,4.68,1038.91,0.017315,0.1732,0.004034
2025-11-23 14:17:00,FUB-1002,217.43,0.47,102.19,0.001703,0.017,0.000397
2025-11-23 14:18:00,FUB-1002,231.15,3.19,737.37,0.01229,0.1229,0.002864
2025-11-23 14:19:00,FUB-1002,237.8,0.18,42.8,0.000713,0.0071,0.000166
2025-11-23 14:20:00,FUB-1002,234.25,2.64,618.42,0.010307,0.1031,0.002402
2025-11-23 14:21:00,FUB-1002,234.18,3.37,789.19,0.013153,0.1315,0.003065
2025-11-23 14:22:00,FUB-1002,231.83,3.03,702.44,0.011707,0.1171,0.002728
2025-11-23 14:23:00,FUB-1002,234.46,1.65,386.86,0.006448,0.0645,0.001502
2025-11-23 14:24:00,FUB-1002,234.78,0.38,89.22,0.001487,0.0149,0.000346
2025-11-23 14:25:00,FUB-1002,239.45,4.95,1185.28,0.019755,0.1976,0.004603
2025-11-23 14:26:00,FUB-1002,217.16,4.37,948.99,0.015816,0.1582,0.003685
2025-11-23 14:27:00,FUB-1002,232.58,4.97,1155.92,0.019265,0.1927,0.004489
2025-11-23 14:28:00,FUB-1002,235.44,4.93,1160.72,0.019345,0.1934,0.004507
2025-11-23 14:29:00,FUB-1002,228.81,2.98,681.85,0.011364,0.1136,0.002648
2025-11-23 14:30:00,FUB-1002,226.25,3.88,877.85,0.014631,0.1463,0.003409
2025-11-23 14:31:00,FUB-1002,226.73,3.5,793.56,0.013226,0.1323,0.003082
2025-11-23 14:32:00,FUB-1002,224.74,2.72,611.29,0.010188,0.1019,0.002374
2025-11-23 14:33:00,FUB-1002,234.35,4.14,970.21,0.01617,0.1617,0.003768
2025-11-23 14:34:00,FUB-1002,237.55,4.56,1083.23,0.018054,0.1805,0.004207
2025-11-23 14:35:00,FUB-1002,222.61,1.06,235.97,0.003933,0.0393,0.000916
2025-11-23 14:36:00,FUB-1002,236.06,4.51,1064.63,0.017744,0.1774,0.004134
2025-11-23 14:37:00,FUB-1002,218.75,2.14,468.12,0.007802,0.078,0.001818
2025-11-23 14:38:00,FUB-1002,215.95,0.92,198.67,0.003311,0.0331,0.000771
2025-11-23 14:39:00,FUB-1002,236.49,3.31,782.78,0.013046,0.1305,0.00304
2025-11-23 14:40:00,FUB-1002,228.57,0.44,100.57,0.001676,0.0168,0.000391
2025-11-23 14:41:00,FUB-1002,231.44,2.96,685.06,0.011418,0.1142,0.00266
2025-11-23 14:42:00,FUB-1002,228.75,4.0,915.0,0.01525,0.1525,0.003553
2025-11-23 14:43:00,FUB-1002,225.14,0.48,108.07,0.001801,0.018,0.00042
2025-11-23 14:44:00,FUB-1002,239.23,2.22,531.09,0.008852,0.0885,0.002063
2025-11-23 14:45:00,FUB-1002,226.74,3.1,702.89,0.011715,0.1172,0.00273
2025-11-23 14:46:00,FUB-1002,229.67,3.66,840.59,0.01401,0.1401,0.003264
2025-11-23 14:47:00,FUB-1002,217.88,4.05,882.41,0.014707,0.1471,0.003427
2025-11-23 14:48:00,FUB-1002,218.82,1.41,308.54,0.005142,0.0514,0.001198
2025-11-23 14:49:00,FUB-1002,236.85,3.41,807.66,0.013461,0.1346,0.003136
2025-11-23 14:50:00,FUB-1002,229.86,4.17,958.52,0.015975,0.1598,0.003722
2025-11-23 14:51:00,FUB-1002,224.08,3.83,858.23,0.014304,0.143,0.003333
2025-11-23 14:52:00,FUB-1002,234.52,4.18,980.29,0.016338,0.1634,0.003807
2025-11-23 14:53:00,FUB-1002,223.66,1.62,362.33,0.006039,0.0604,0.001407
2025-11-23 14:54:00,FUB-1002,226.25,1.38,312.22,0.005204,0.052,0.001213
2025-11-23 14:55:00,FUB-1002,234.21,1.22,285.74,0.004762,0.0476,0.00111
2025-11-23 14:56:00,FUB-1002,233.73,4.84,1131.25,0.018854,0.1885,0.004393
2025-11-23 14:57:00,FUB-1002,233.46,0.3,70.04,0.001167,0.0117,0.000272
2025-11-23 14:58:00,FUB-1002,235.26,3.22,757.54,0.012626,0.1263,0.002942
2025-11-23 14:59:00,FUB-1002,232.93,1.02,237.59,0.00396,0.0396,0.000923
2025-11-23 15:00:00,FUB-1002,220.5,2.54,560.07,0.009334,0.0933,0.002175
2025-11-23 15:01:00,FUB-1002,235.62,1.78,419.4,0.00699,0.0699,0.001629
2025-11-23 15:02:00,FUB-1002,232.45,2.11,490.47,0.008174,0.0817,0.001905
2025-11-23 15:03:00,FUB-1002,227.11,3.03,688.14,0.011469,0.1147,0.002672
2025-11-23 15:04:00,FUB-1002,228.57,2.57,587.42,0.00979,0.0979,0.002281
2025-11-23 15:05:00,FUB-1002,237.81,0.39,92.75,0.001546,0.0155,0.00036
2025-11-23 15:06:00,FUB-1002,219.99,4.5,989.96,0.016499,0.165,0.003844
2025-11-23 15:07:00,FUB-1002,235.3,3.74,880.02,0.014667,0.1467,0.003417
2025-11-23 15:08:00,FUB-1002,231.47,4.28,990.69,0.016512,0.1651,0.003847
2025-11-23 15:09:00,FUB-1002,225.14,0.22,49.53,0.000826,0.0083,0.000192
2025-11-23 15:10:00,FUB-1002,234.68,4.09,959.84,0.015997,0.16,0.003727
2025-11-23 15:11:00,FUB-1002,237.14,1.59,377.05,0.006284,0.0628,0.001464
2025-11-23 15:12:00,FUB-1002,230.53,3.27,753.83,0.012564,0.1256,0.002927
2025-11-23 15:13:00,FUB-1002,222.28,1.95,433.45,0.007224,0.0722,0.001683
2025-11-23 15:14:00,FUB-1002,217.53,4.6,1000.64,0.016677,0.1668,0.003886
2025-11-23 15:15:00,FUB-1002,225.09,0.29,65.28,0.001088,0.0109,0.000254
2025-11-23 15:16:00,FUB-1002,220.62,3.16,697.16,0.011619,0.1162,0.002707
2025-11-23 15:17:00,FUB-1002,229.9,3.18,731.08,0.012185,0.1218,0.002839
2025-11-23 15:18:00,FUB-1002,239.41,0.5,119.7,0.001995,0.02,0.000465
2025-11-23 15:19:00,FUB-1002,236.5,4.53,1071.34,0.017856,0.1786,0.00416
2025-11-23 15:20:00,FUB-1002,223.64,1.44,322.04,0.005367,0.0537,0.001251
2025-11-23 15:21:00,FUB-1002,224.6,4.7,1055.62,0.017594,0.1759,0.004099
2025-11-23 15:22:00,FUB-1002,229.5,2.73,626.54,0.010442,0.1044,0.002433
2025-11-23 15:23:00,FUB-1002,224.04,1.84,412.23,0.006871,0.0687,0.001601
2025-11-23 15:24:00,FUB-1002,239.72,1.62,388.35,0.006473,0.0647,0.001508
2025-11-23 15:25:00,FUB-1002,228.7,2.92,667.8,0.01113,0.1113,0.002593
2025-11-23 15:26:00,FUB-1002,239.55,4.31,1032.46,0.017208,0.1721,0.004009
2025-11-23 15:27:00,FUB-1002,219.26,0.59,129.36,0.002156,0.0216,0.000502
2025-11-23 15:28:00,FUB-1002,237.66,1.24,294.7,0.004912,0.0491,0.001144
2025-11-23 15:29:00,FUB-1002,230.33,4.54,1045.7,0.017428,0.1743,0.004061
2025-11-23 15:30:00,FUB-1002,235.0,1.54,361.9,0.006032,0.0603,0.001405
2025-11-23 15:31:00,FUB-1002,219.34,3.99,875.17,0.014586,0.1459,0.003399
2025-11-23 15:32:00,FUB-1002,220.49,3.07,676.9,0.011282,0.1128,0.002629
2025-11-23 15:33:00,FUB-1002,237.83,1.71,406.69,0.006778,0.0678,0.001579
2025-11-23 15:34:00,FUB-1002,219.0,4.78,1046.82,0.017447,0.1745,0.004065
2025-11-23 15:35:00,FUB-1002,234.57,0.92,215.8,0.003597,0.036,0.000838
2025-11-23 15:36:00,FUB-1002,225.42,3.3,743.89,0.012398,0.124,0.002889
2025-11-23 15:37:00,FUB-1002,217.12,2.79,605.76,0.010096,0.101,0.002352
2025-11-23 15:38:00,FUB-1002,221.44,3.37,746.25,0.012437,0.1244,0.002898
2025-11-23 15:39:00,FUB-1002,220.44,3.4,749.5,0.012492,0.1249,0.002911
2025-11-23 15:40:00,FUB-1002,234.22,2.64,618.34,0.010306,0.1031,0.002401
2025-11-23 15:41:00,FUB-1002,235.75,1.43,337.12,0.005619,0.0562,0.001309
2025-11-23 15:42:00,FUB-1002,215.72,4.99,1076.44,0.017941,0.1794,0.00418
2025-11-23 15:43:00,FUB-1002,224.83,1.4,314.76,0.005246,0.0525,0.001222
2025-11-23 15:44:00,FUB-1002,229.94,4.02,924.36,0.015406,0.1541,0.00359
2025-11-23 15:45:00,FUB-1002,221.22,0.43,95.12,0.001585,0.0158,0.000369
2025-11-23 15:46:00,FUB-1002,224.17,4.69,1051.36,0.017523,0.1752,0.004083
2025-11-23 15:47:00,FUB-1002,221.61,1.17,259.28,0.004321,0.0432,0.001007
2025-11-23 15:48:00,FUB-1002,215.18,4.49,966.16,0.016103,0.161,0.003752
2025-11-23 15:49:00,FUB-1002,220.9,0.22,48.6,0.00081,0.0081,0.000189
2025-11-23 15:50:00,FUB-1002,238.29,1.27,302.63,0.005044,0.0504,0.001175
2025-11-23 15:51:00,FUB-1002,222.23,0.77,171.12,0.002852,0.0285,0.000665
2025-11-23 15:52:00,FUB-1002,218.38,1.82,397.45,0.006624,0.0662,0.001543
2025-11-23 15:53:00,FUB-1002,222.57,2.68,596.49,0.009941,0.0994,0.002316
2025-11-23 15:54:00,FUB-1002,230.39,3.15,725.73,0.012096,0.121,0.002818
2025-11-23 15:55:00,FUB-1002,218.3,1.81,395.12,0.006585,0.0658,0.001534
2025-11-23 15:56:00,FUB-1002,215.85,4.92,1061.98,0.0177,0.177,0.004124
2025-11-23 15:57:00,FUB-1002,223.99,1.5,335.98,0.0056,0.056,0.001305
2025-11-23 15:58:00,FUB-1002,223.52,2.46,549.86,0.009164,0.0916,0.002135
2025-11-23 15:59:00,FUB-1002,239.67,0.18,43.14,0.000719,0.0072,0.000168
2025-11-23 16:00:00,FUB-1002,229.13,1.02,233.71,0.003895,0.039,0.000908
2025-11-23 16:01:00,FUB-1002,231.32,2.63,608.37,0.01014,0.1014,0.002363
2025-11-23 16:02:00,FUB-1002,238.55,2.16,515.27,0.008588,0.0859,0.002001
2025-11-23 16:03:00,FUB-1002,225.83,1.45,327.45,0.005458,0.0546,0.001272
2025-11-23 16:04:00,FUB-1002,217.72,2.47,537.77,0.008963,0.0896,0.002088
2025-11-23 16:05:00,FUB-1002,229.98,1.91,439.26,0.007321,0.0732,0.001706
2025-11-23 16:06:00,FUB-1002,238.3,4.06,967.5,0.016125,0.1612,0.003757
2025-11-23 16:07:00,FUB-1002,220.06,4.91,1080.49,0.018008,0.1801,0.004196
2025-11-23 16:08:00,FUB-1002,219.72,3.38,742.65,0.012378,0.1238,0.002884
2025-11-23 16:09:00,FUB-1002,235.98,2.15,507.36,0.008456,0.0846,0.00197
2025-11-23 16:10:00,FUB-1002,220.03,0.66,145.22,0.00242,0.0242,0.000564
2025-11-23 16:11:00,FUB-1002,221.23,4.55,1006.6,0.016777,0.1678,0.003909
2025-11-23 16:12:00,FUB-1002,232.07,2.39,554.65,0.009244,0.0924,0.002154
2025-11-23 16:13:00,FUB-1002,223.58,2.05,458.34,0.007639,0.0764,0.00178
2025-11-23 16:14:00,FUB-1002,229.62,2.01,461.54,0.007692,0.0769,0.001792
2025-11-23 16:15:00,FUB-1002,220.23,3.5,770.8,0.012847,0.1285,0.002993
2025-11-23 16:16:00,FUB-1002,219.58,2.59,568.71,0.009478,0.0948,0.002208
2025-11-23 16:17:00,FUB-1002,227.71,4.58,1042.91,0.017382,0.1738,0.00405
2025-11-23 16:18:00,FUB-1002,226.61,3.2,725.15,0.012086,0.1209,0.002816
2025-11-23 16:19:00,FUB-1002,221.1,2.11,466.52,0.007775,0.0778,0.001812
2025-11-23 16:20:00,FUB-1002,220.08,1.59,349.93,0.005832,0.0583,0.001359
2025-11-23 16:21:00,FUB-1002,236.75,2.6,615.55,0.010259,0.1026,0.00239
2025-11-23 16:22:00,FUB-1002,215.75,2.0,431.5,0.007192,0.0719,0.001676
2025-11-23 16:23:00,FUB-1002,228.74,1.48,338.54,0.005642,0.0564,0.001315
2025-11-23 16:24:00,FUB-1002,231.11,1.37,316.62,0.005277,0.0528,0.00123
2025-11-23 16:25:00,FUB-1002,228.26,4.86,1109.34,0.018489,0.1849,0.004308
2025-11-23 16:26:00,FUB-1002,224.05,1.72,385.37,0.006423,0.0642,0.001497
2025-11-23 16:27:00,FUB-1002,237.41,1.04,246.91,0.004115,0.0412,0.000959
2025-11-23 16:28:00,FUB-1002,239.86,4.41,1057.78,0.01763,0.1763,0.004108
2025-11-23 16:29:00,FUB-1002,226.72,3.92,888.74,0.014812,0.1481,0.003451
2025-11-23 16:30:00,FUB-1002,232.58,1.59,369.8,0.006163,0.0616,0.001436
2025-11-23 16:31:00,FUB-1002,218.64,2.04,446.03,0.007434,0.0743,0.001732
2025-11-23 16:32:00,FUB-1002,230.54,3.28,756.17,0.012603,0.126,0.002936
2025-11-23 16:33:00,FUB-1002,222.33,0.51,113.39,0.00189,0.0189,0.00044
2025-11-23 16:34:00,FUB-1002,236.61,3.66,865.99,0.014433,0.1443,0.003363
2025-11-23 16:35:00,FUB-1002,233.75,2.4,561.0,0.00935,0.0935,0.002179
2025-11-23 16:36:00,FUB-1002,217.76,4.67,1016.94,0.016949,0.1695,0.003949
2025-11-23 16:37:00,FUB-1002,215.38,4.97,1070.44,0.017841,0.1784,0.004157
2025-11-23 16:38:00,FUB-1002,215.05,1.85,397.84,0.006631,0.0663,0.001545
2025-11-23 16:39:00,FUB-1002,231.87,2.69,623.73,0.010396,0.104,0.002422
2025-11-23 16:40:00,FUB-1002,232.61,4.29,997.9,0.016632,0.1663,0.003875
2025-11-23 16:41:00,FUB-1002,233.14,3.72,867.28,0.014455,0.1446,0.003368
2025-11-23 16:42:00,FUB-1002,218.57,1.91,417.47,0.006958,0.0696,0.001621
2025-11-23 16:43:00,FUB-1002,235.81,4.7,1108.31,0.018472,0.1847,0.004304
2025-11-23 16:44:00,FUB-1002,237.79,1.31,311.5,0.005192,0.0519,0.00121
2025-11-23 16:45:00,FUB-1002,230.73,0.26,59.99,0.001,0.01,0.000233
2025-11-23 16:46:00,FUB-1002,216.11,4.64,1002.75,0.016712,0.1671,0.003894
2025-11-23 16:47:00,FUB-1002,236.7,3.27,774.01,0.0129,0.129,0.003006
2025-11-23 16:48:00,FUB-1002,229.29,1.04,238.46,0.003974,0.0397,0.000926
2025-11-23 16:49:00,FUB-1002,222.1,0.13,28.87,0.000481,0.0048,0.000112
2025-11-23 16:50:00,FUB-1002,220.18,1.96,431.55,0.007192,0.0719,0.001676
2025-11-23 16:51:00,FUB-1002,238.59,3.91,932.89,0.015548,0.1555,0.003623
2025-11-23 16:52:00,FUB-1002,220.68,1.83,403.84,0.006731,0.0673,0.001568
2025-11-23 16:53:00,FUB-1002,224.96,1.2,269.95,0.004499,0.045,0.001048
2025-11-23 16:54:00,FUB-1002,219.44,0.49,107.53,0.001792,0.0179,0.000418
2025-11-23 16:55:00,FUB-1002,217.79,2.98,649.01,0.010817,0.1082,0.00252
2025-11-23 16:56:00,FUB-1002,222.78,3.81,848.79,0.014146,0.1415,0.003296
2025-11-23 16:57:00,FUB-1002,226.8,0.56,127.01,0.002117,0.0212,0.000493
2025-11-23 16:58:00,FUB-1002,236.86,3.61,855.06,0.014251,0.1425,0.00332
2025-11-23 16:59:00,FUB-1002,238.57,3.06,730.02,0.012167,0.1217,0.002835
2025-11-23 17:00:00,FUB-1002,219.7,2.09,459.17,0.007653,0.0765,0.001783
2025-11-23 17:01:00,FUB-1002,215.45,0.66,142.2,0.00237,0.0237,0.000552
2025-11-23 17:02:00,FUB-1002,218.27,1.45,316.49,0.005275,0.0528,0.001229
2025-11-23 17:03:00,FUB-1002,220.09,1.57,345.54,0.005759,0.0576,0.001342
2025-11-23 17:04:00,FUB-1002,228.53,3.52,804.43,0.013407,0.1341,0.003124
2025-11-23 17:05:00,FUB-1002,223.81,1.48,331.24,0.005521,0.0552,0.001286
2025-11-23 17:06:00,FUB-1002,222.52,4.03,896.76,0.014946,0.1495,0.003482
2025-11-23 17:07:00,FUB-1002,229.16,0.46,105.41,0.001757,0.0176,0.000409
2025-11-23 17:08:00,FUB-1002,231.48,0.14,32.41,0.00054,0.0054,0.000126
2025-11-23 17:09:00,FUB-1002,234.81,4.44,1042.56,0.017376,0.1738,0.004049
2025-11-23 17:10:00,FUB-1002,218.47,1.01,220.65,0.003678,0.0368,0.000857
2025-11-23 17:11:00,FUB-1002,234.93,4.81,1130.01,0.018834,0.1883,0.004388
2025-11-23 17:12:00,FUB-1002,215.42,4.56,982.32,0.016372,0.1637,0.003815
2025-11-23 17:13:00,FUB-1002,220.43,2.84,626.02,0.010434,0.1043,0.002431
2025-11-23 17:14:00,FUB-1002,234.81,1.01,237.16,0.003953,0.0395,0.000921
2025-11-23 17:15:00,FUB-1002,239.91,1.01,242.31,0.004038,0.0404,0.000941
2025-11-23 17:16:00,FUB-1002,235.75,2.46,579.94,0.009666,0.0967,0.002252
2025-11-23 17:17:00,FUB-1002,224.22,2.61,585.21,0.009754,0.0975,0.002273
2025-11-23 17:18:00,FUB-1002,230.6,1.64,378.18,0.006303,0.063,0.001469
2025-11-23 17:19:00,FUB-1002,220.11,3.1,682.34,0.011372,0.1137,0.00265
2025-11-23 17:20:00,FUB-1002,224.5,0.2,44.9,0.000748,0.0075,0.000174
2025-11-23 17:21:00,FUB-1002,234.84,0.11,25.83,0.00043,0.0043,0.0001
2025-11-23 17:22:00,FUB-1002,219.25,2.82,618.28,0.010305,0.103,0.002401
2025-11-23 17:23:00,FUB-1002,234.74,0.85,199.53,0.003326,0.0333,0.000775
2025-11-23 17:24:00,FUB-1002,219.74,0.14,30.76,0.000513,0.0051,0.00012
2025-11-23 17:25:00,FUB-1002,231.03,0.9,207.93,0.003466,0.0347,0.000808
2025-11-23 17:26:00,FUB-1002,220.47,1.47,324.09,0.005402,0.054,0.001259
2025-11-23 17:27:00,FUB-1002,231.62,4.36,1009.86,0.016831,0.1683,0.003922
2025-11-23 17:28:00,FUB-1002,226.34,4.01,907.62,0.015127,0.1513,0.003525
2025-11-23 17:29:00,FUB-1002,224.37,0.64,143.6,0.002393,0.0239,0.000558
2025-11-23 17:30:00,FUB-1002,229.79,3.82,877.8,0.01463,0.1463,0.003409
2025-11-23 17:31:00,FUB-1002,233.75,4.91,1147.71,0.019128,0.1913,0.004457
2025-11-23 17:32:00,FUB-1002,239.98,2.74,657.55,0.010959,0.1096,0.002553
2025-11-23 17:33:00,FUB-1002,219.06,3.88,849.95,0.014166,0.1417,0.003301
2025-11-23 17:34:00,FUB-1002,221.55,0.23,50.96,0.000849,0.0085,0.000198
2025-11-23 17:35:00,FUB-1002,224.22,2.29,513.46,0.008558,0.0856,0.001994
2025-11-23 17:36:00,FUB-1002,225.24,3.47,781.58,0.013026,0.1303,0.003035
2025-11-23 17:37:00,FUB-1002,224.7,3.67,824.65,0.013744,0.1374,0.003202
2025-11-23 17:38:00,FUB-1002,215.48,0.63,135.75,0.002262,0.0226,0.000527
2025-11-23 17:39:00,FUB-1002,221.99,0.38,84.36,0.001406,0.0141,0.000328
2025-11-23 17:40:00,FUB-1002,228.99,3.87,886.19,0.01477,0.1477,0.003441
2025-11-23 17:41:00,FUB-1002,223.62,2.68,599.3,0.009988,0.0999,0.002327
2025-11-23 17:42:00,FUB-1002,239.56,3.89,931.89,0.015532,0.1553,0.003619
2025-11-23 17:43:00,FUB-1002,227.3,4.38,995.57,0.016593,0.1659,0.003866
2025-11-23 17:44:00,FUB-1002,230.76,4.68,1079.96,0.017999,0.18,0.004194
